2023-06-16T18:30:45+09:00,end,総合,1
2023-06-16T20:13:42+09:00,start,算数,1
2023-06-16T20:17:39+09:00,end,算数,1
2023-06-17T07:16:28+09:00,start,社会,1
2023-06-17T07:30:28+09:00,end,社会,1
2023-06-17T19:40:10+09:00,start,理科,1
2023-06-17T19:50:10+09:00,end,理科,1
2023-06-17T19:51:14+09:00,start,社会,1
2023-06-17T20:00:14+09:00,end,社会,1
2023-06-17T20:09:42+09:00,start,国語,1
2023-06-17T20:32:30+09:00,end,国語,1
2023-06-17T20:40:52+09:00,start,算数,1
2023-06-17T21:02:26+09:00,end,算数,1
2023-06-19T06:47:41+09:00,start,理科,1
2023-06-19T07:24:11+09:00,end,理科,1
2023-06-19T16:35:58+09:00,start,理科,1
2023-06-19T16:40:58+09:00,end,理科,1
2023-06-20T06:11:07+09:00,start,理科,1
2023-06-20T06:44:02+09:00,end,理科,1
2023-06-20T06:45:02+09:00,start,算数,1
2023-06-20T07:15:02+09:00,end,算数,1
2023-06-20T07:16:20+09:00,start,国語,1
2023-06-20T07:21:43+09:00,end,国語,1
2023-06-20T22:05:55+09:00,start,国語,1
2023-06-20T22:09:35+09:00,end,国語,1
2023-06-21T06:33:44+09:00,start,国語,1
2023-06-21T06:55:43+09:00,end,国語,1
2023-06-21T07:01:11+09:00,start,社会,1
2023-06-21T07:15:14+09:00,end,社会,1
2023-06-21T14:54:04+09:00,start,社会,1
2023-06-21T16:05:08+09:00,end,社会,1
2023-06-21T21:03:38+09:00,start,算数,1
2023-06-21T21:17:28+09:00,end,算数,1
2023-06-21T21:28:53+09:00,start,学校の宿題,1
2023-06-21T21:50:48+09:00,end,学校の宿題,1
2023-06-22T06:29:56+09:00,start,社会,1
2023-06-22T07:31:22+09:00,end,社会,1
2023-06-23T06:35:12+09:00,start,社会,1
2023-06-23T06:44:02+09:00,end,社会,1
2023-06-23T06:45:03+09:00,start,理科,1
2023-06-23T06:52:03+09:00,end,理科,1
2023-06-23T06:52:11+09:00,start,社会,1
2023-06-23T07:26:32+09:00,end,社会,1
2023-06-23T07:26:35+09:00,start,理科,1
2023-06-23T07:26:37+09:00,end,理科,1
2023-06-23T20:27:05+09:00,start,算数,1
2023-06-23T20:44:40+09:00,end,算数,1
2023-06-24T06:50:28+09:00,start,算数,1
2023-06-24T08:00:28+09:00,end,算数,1
2023-06-24T10:18:28+09:00,start,理科,1
2023-06-24T10:30:01+09:00,end,理科,1
2023-06-24T10:30:04+09:00,start,社会,1
2023-06-24T10:38:23+09:00,end,社会,1
2023-06-24T10:59:29+09:00,start,算数,1
2023-06-24T11:30:29+09:00,end,算数,1
2023-06-24T14:39:59+09:00,start,算数,1
2023-06-24T14:50:49+09:00,end,算数,1
2023-06-24T14:50:52+09:00,start,国語,1
2023-06-24T15:00:52+09:00,end,国語,1
2023-06-24T20:02:30+09:00,start,国語,1
2023-06-24T20:19:57+09:00,end,国語,1
2023-06-24T21:32:44+09:00,start,算数,1
2023-06-24T21:59:44+09:00,end,算数,1
2023-06-25T06:23:26+09:00,start,算数,1
2023-06-25T07:23:26+09:00,end,算数,1
2023-06-25T21:49:00+09:00,start,算数,1
2023-06-25T21:59:06+09:00,end,算数,1
2023-06-26T06:03:10+09:00,start,算数,1
2023-06-26T07:34:49+09:00,end,算数,1
2023-06-26T15:14:31+09:00,start,学校の宿題,1
2023-06-26T16:06:48+09:00,end,学校の宿題,1
2023-06-27T06:04:53+09:00,start,理科,1
2023-06-27T07:22:01+09:00,end,理科,1
2023-06-27T16:32:31+09:00,start,理科,1
2023-06-27T16:38:26+09:00,end,理科,1
2023-06-27T21:50:14+09:00,start,理科,1
2023-06-27T22:15:32+09:00,end,理科,1
2023-06-28T06:03:56+09:00,start,理科,1
2023-06-28T06:10:34+09:00,end,理科,1
2023-06-28T06:10:37+09:00,start,総合,1
2023-06-28T06:50:33+09:00,end,総合,1
2023-06-28T06:51:02+09:00,start,理科,1
2023-06-28T07:05:02+09:00,end,理科,1
2023-06-28T07:14:35+09:00,start,社会,1
2023-06-28T07:22:05+09:00,end,社会,1
2023-06-28T19:44:13+09:00,start,国語,1
2023-06-28T20:16:07+09:00,end,国語,1
2023-06-28T20:16:12+09:00,start,社会,1
2023-06-28T20:27:17+09:00,end,社会,1
2023-06-28T21:30:48+09:00,start,社会,1
2023-06-28T22:22:04+09:00,end,社会,1
2023-06-29T06:36:18+09:00,start,算数,1
2023-06-29T07:09:22+09:00,end,算数,1
2023-06-29T16:04:12+09:00,start,学校の宿題,1
2023-06-29T16:21:06+09:00,end,学校の宿題,1
2023-06-30T17:00:14+09:00,start,総合,1
2023-06-30T18:30:14+09:00,end,総合,1
2023-06-30T18:28:14+09:00,start,理科,1
2023-06-30T20:00:32+09:00,end,理科,1
